referenznummer,category_id,nama_perusahaan,titik_data_di_peta,posisi_kota,alamat_detail,detail_deskripsi,gaji,persyaratan,jenis_ausbildung,beruf_typ,deskripsi_perusahaan,apa_yang_ditawarkan,link_website_perusahaan,link_website_perusahaan_resmi,website_type,alamat_email_bewerbung,link_bewerbung,link_bewerbung_externe,link_bewerbung_efektif,bewerbung_sumber,kontak_penanggung_jawab,dokumen_yang_harus_dipenuhi,ba_job_url,sumber_data,ausbildung_de_url,is_duplicate_of_arbeitsagentur,duplicate_of_refnr,kelengkapan_score,scraped_at
MAD-2429312123,meine_ausbildung_ae,CBR eCommerce GmbH,,Niedersachsen - Isernhagen,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.cbr.de,https://www.cbr.de,company,,https://ihk-boerse.de/unternehmen/cbr-fashion-group-street-one-cecil/1611?utm_source=meine-ausbildung-in-deutschland,https://ihk-boerse.de/unternehmen/cbr-fashion-group-street-one-cecil/1611?utm_source=meine-ausbildung-in-deutschland,https://ihk-boerse.de/unternehmen/cbr-fashion-group-street-one-cecil/1611?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:49:31.331138+00:00
MAD-2429450804,meine_ausbildung_ae,AREA-NET GmbH,,Göppingen,,Ausbildung zum Fachinformatiker / Anwendungsentwicklung (m/w/d) im Kreis Göppingen für 2026 gesucht,,,Ausbildung zum Fachinformatiker / Anwendungsentwicklung (m/w/d) im Kreis Göppingen für 2026 gesucht,ae,,,https://www.area-net.de,https://www.area-net.de,company,,https://www.area-net.de/jobs/ausbildung-fachinformatik-goeppingen/?utm_source=meine-ausbildung-in-deutschland,https://www.area-net.de/jobs/ausbildung-fachinformatik-goeppingen/?utm_source=meine-ausbildung-in-deutschland,https://www.area-net.de/jobs/ausbildung-fachinformatik-goeppingen/?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:49:33.352688+00:00
MAD-2429288663,meine_ausbildung_ae,BIN Boysen Innovationszentrum Nagold GmbH & Co.KG,,Nagold,,Fachinformatiker (m/w/d) – Fachrichtung Anwendungsentwicklung,,,Fachinformatiker (m/w/d) – Fachrichtung Anwendungsentwicklung,ae,,,https://www.boysen-online.de,https://www.boysen-online.de,company,,https://www.boysen-online.de/karriere/ausbildung?utm_source=meine-ausbildung-in-deutschland#c156,https://www.boysen-online.de/karriere/ausbildung?utm_source=meine-ausbildung-in-deutschland#c156,https://www.boysen-online.de/karriere/ausbildung?utm_source=meine-ausbildung-in-deutschland#c156,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:04.153310+00:00
MAD-2429333973,meine_ausbildung_ae,BSMRG GmbH,,Dresden,,Fachinformatiker/-in Anwendungsentwicklung,,,Fachinformatiker/-in Anwendungsentwicklung,ae,,,https://www.carlundcarla.de,https://www.carlundcarla.de,company,,https://www.karriere-rockt.de/lehrstellen/fachinformatiker-in-anwendungsentwicklung-18/?_ptype=jobs&radius=5&utm_source=meine-ausbildung-in-deutschland,https://www.karriere-rockt.de/lehrstellen/fachinformatiker-in-anwendungsentwicklung-18/?_ptype=jobs&radius=5&utm_source=meine-ausbildung-in-deutschland,https://www.karriere-rockt.de/lehrstellen/fachinformatiker-in-anwendungsentwicklung-18/?_ptype=jobs&radius=5&utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:06.239569+00:00
MAD-2428940218,meine_ausbildung_ae,Eugen König GmbH,,Koblenz,,Fachinformatiker*in Anwendungsentwicklung,,,Fachinformatiker*in Anwendungsentwicklung,ae,,,https://www.eugen-koenig.de,https://www.eugen-koenig.de,company,,https://www.eugen-koenig.de/fachinformatiker-anwendungsentwicklung-neu/?utm_source=meine-ausbildung-in-deutschland,https://www.eugen-koenig.de/fachinformatiker-anwendungsentwicklung-neu/?utm_source=meine-ausbildung-in-deutschland,https://www.eugen-koenig.de/fachinformatiker-anwendungsentwicklung-neu/?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:08.307279+00:00
MAD-2428888818,meine_ausbildung_ae,Otto Christ AG,,Kempten (Allgäu),,Ausbildung: Fachinformatiker:in (m/w/d) Anwendungsentwicklung für 2027,,,Ausbildung: Fachinformatiker:in (m/w/d) Anwendungsentwicklung für 2027,ae,,,https://www.christ-ag.com,https://www.christ-ag.com,company,,https://www.christ-karriere.de/bewerbung/neu/jobs.php?id=75&n=1&kat=ausbildung&utm_source=meine-ausbildung-in-deutschland,https://www.christ-karriere.de/bewerbung/neu/jobs.php?id=75&n=1&kat=ausbildung&utm_source=meine-ausbildung-in-deutschland,https://www.christ-karriere.de/bewerbung/neu/jobs.php?id=75&n=1&kat=ausbildung&utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:09.016748+00:00
MAD-2428910145,meine_ausbildung_ae,NEXUS AG,,Nürnberg,,Auszubildenden (m/w/d) zum Fachinformatiker Anwendungsentwicklung,,,Auszubildenden (m/w/d) zum Fachinformatiker Anwendungsentwicklung,ae,,,https://www.nexus-ag.de,https://www.nexus-ag.de,company,,https://eundl.nexus-ag.de/Karriere/ausbildung-in-nuernberg/ausbildung-fiae?file=files%2Fnexus-eundl%2FStellenangebote%2FAusbildung+2025%2FAzubi_AE.pdf&cid=120530&utm_source=meine-ausbildung-in-deutschland,https://eundl.nexus-ag.de/Karriere/ausbildung-in-nuernberg/ausbildung-fiae?file=files%2Fnexus-eundl%2FStellenangebote%2FAusbildung+2025%2FAzubi_AE.pdf&cid=120530&utm_source=meine-ausbildung-in-deutschland,https://eundl.nexus-ag.de/Karriere/ausbildung-in-nuernberg/ausbildung-fiae?file=files%2Fnexus-eundl%2FStellenangebote%2FAusbildung+2025%2FAzubi_AE.pdf&cid=120530&utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:10.854198+00:00
MAD-2428910451,meine_ausbildung_ae,RealObjects GmbH,,Saarbrücken,,"Ausbildung Fachinformatiker/in Anwendungsentwicklung (m/w/d) – Java, Web, Cloud",,,"Ausbildung Fachinformatiker/in Anwendungsentwicklung (m/w/d) – Java, Web, Cloud",ae,,,https://www.realobjects.com,https://www.realobjects.com,company,,https://www.realobjects.com/corporate/auszubildende/?utm_source=meine-ausbildung-in-deutschland,https://www.realobjects.com/corporate/auszubildende/?utm_source=meine-ausbildung-in-deutschland,https://www.realobjects.com/corporate/auszubildende/?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:12.301883+00:00
MAD-2428748976,meine_ausbildung_ae,baumann GmbH,,Amberg,,Praktikum in den Ausbildungsberufen Fachinformatiker (m/w/d) Anwendungsentwicklung / Daten- und Prozessanalyse / Systemintegration / Digitale Vernetzung,,,Praktikum in den Ausbildungsberufen Fachinformatiker (m/w/d) Anwendungsentwicklung / Daten- und Prozessanalyse / Systemintegration / Digitale Vernetzung,ae,,,https://www.baumann-automation.com,https://www.baumann-automation.com,company,,https://www.baumann-gmbh.de/de/jobs_karriere/offene-Stellen/Praktikum-in-den-Ausbildungsberufen-Fachinformatiker-m-w-d-Anwendungsentwicklung-Daten-und-Prozessanalyse-Systemintegration-Digitale-Vernetzung.php?utm_source=meine-ausbildung-in-deutschland,https://www.baumann-gmbh.de/de/jobs_karriere/offene-Stellen/Praktikum-in-den-Ausbildungsberufen-Fachinformatiker-m-w-d-Anwendungsentwicklung-Daten-und-Prozessanalyse-Systemintegration-Digitale-Vernetzung.php?utm_source=meine-ausbildung-in-deutschland,https://www.baumann-gmbh.de/de/jobs_karriere/offene-Stellen/Praktikum-in-den-Ausbildungsberufen-Fachinformatiker-m-w-d-Anwendungsentwicklung-Daten-und-Prozessanalyse-Systemintegration-Digitale-Vernetzung.php?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:13.565195+00:00
MAD-2428599701,meine_ausbildung_ae,MPS Stollberg GmbH - Mühlbauer Group,,Stollberg,,Fachinformatiker/-in Anwendungsentwicklung,,,Fachinformatiker/-in Anwendungsentwicklung,ae,,,https://www.mps-stollberg.de,https://www.mps-stollberg.de,company,,https://www.karriere-rockt.de/lehrstellen/23802/?_ptype=jobs&radius=5&utm_source=meine-ausbildung-in-deutschland,https://www.karriere-rockt.de/lehrstellen/23802/?_ptype=jobs&radius=5&utm_source=meine-ausbildung-in-deutschland,https://www.karriere-rockt.de/lehrstellen/23802/?_ptype=jobs&radius=5&utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:15.478683+00:00
MAD-2428301022,meine_ausbildung_ae,Softexpress GmbH,,Greimerath,,24 Sep. Ausbildung als Fachinformatiker/ – in für Anwendungsentwicklung (m/w/d),,,24 Sep. Ausbildung als Fachinformatiker/ – in für Anwendungsentwicklung (m/w/d),ae,,,https://www.softexpress.de,https://www.softexpress.de,company,,https://karriere.softexpress.de/ausbildung-als-fachinformatiker/?utm_source=meine-ausbildung-in-deutschland,https://karriere.softexpress.de/ausbildung-als-fachinformatiker/?utm_source=meine-ausbildung-in-deutschland,https://karriere.softexpress.de/ausbildung-als-fachinformatiker/?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:23.220621+00:00
MAD-2428429341,meine_ausbildung_ae,G&H Elektrotechnik GmbH,,Viernheim,,Ausbildung zum Fachinformatiker (m/w/d) für Anwendungsentwicklung,,,Ausbildung zum Fachinformatiker (m/w/d) für Anwendungsentwicklung,ae,,,https://www.gh-gruppe.de,https://www.gh-gruppe.de,company,,https://jobs.gh-gruppe.de/de?id=1bbc85&utm_source=meine-ausbildung-in-deutschland,https://jobs.gh-gruppe.de/de?id=1bbc85&utm_source=meine-ausbildung-in-deutschland,https://jobs.gh-gruppe.de/de?id=1bbc85&utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:24.881981+00:00
MAD-2428196090,meine_ausbildung_ae,ERPwerk GmbH & Co. KG,,Oldenburg,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.erpwerk.de,https://www.erpwerk.de,company,,https://www.erpwerk.de/jobs.html?utm_source=meine-ausbildung-in-deutschland,https://www.erpwerk.de/jobs.html?utm_source=meine-ausbildung-in-deutschland,https://www.erpwerk.de/jobs.html?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:27.065201+00:00
MAD-2428203128,meine_ausbildung_ae,Meinberg Funkuhren GmbH & Co. KG,,Bad Pyrmont,,Fachinformatiker:in (m/w/d) für Anwendungsentwicklung,,,Fachinformatiker:in (m/w/d) für Anwendungsentwicklung,ae,,,https://www.meinberg.de,https://www.meinberg.de,company,,https://www.meinberg.de/german/company/ausbildung-fachinformatiker-in-anwendungsentwicklung.htm?utm_source=meine-ausbildung-in-deutschland,https://www.meinberg.de/german/company/ausbildung-fachinformatiker-in-anwendungsentwicklung.htm?utm_source=meine-ausbildung-in-deutschland,https://www.meinberg.de/german/company/ausbildung-fachinformatiker-in-anwendungsentwicklung.htm?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:27.766007+00:00
MAD-2428067256,meine_ausbildung_ae,PTx Trimble GmbH,,Salzkotten,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.ptxtrimble.com,https://www.ptxtrimble.com,company,,https://suche.ausbildung.nrw/unternehmen/ptx-trimble/3639?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/ptx-trimble/3639?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/ptx-trimble/3639?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:28.301133+00:00
MAD-2428067319,meine_ausbildung_ae,S&N Invent AG -,,Paderborn,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.sn-invent.de,https://www.sn-invent.de,company,,https://suche.ausbildung.nrw/unternehmen/s-n-invent-gmbh/4568?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/s-n-invent-gmbh/4568?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/s-n-invent-gmbh/4568?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:29.176686+00:00
MAD-2428066819,meine_ausbildung_ae,Husemann & Fritz EDV- Organisations- und Beratungs GmbH,,Bielefeld,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.probau-s.de,https://www.probau-s.de,company,,https://suche.ausbildung.nrw/unternehmen/husemann-fritz-edvorganisations-und-beratungs-gmbh/3841?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/husemann-fritz-edvorganisations-und-beratungs-gmbh/3841?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/husemann-fritz-edvorganisations-und-beratungs-gmbh/3841?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:29.577051+00:00
MAD-2428067359,meine_ausbildung_ae,sd Software GmbH,,Schloß Holte-Stukenbrock,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.sd-software.de,https://www.sd-software.de,company,,https://suche.ausbildung.nrw/unternehmen/sdsoftware-gmbh/4237?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/sdsoftware-gmbh/4237?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/sdsoftware-gmbh/4237?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:29.995078+00:00
MAD-2428067391,meine_ausbildung_ae,Spectrum8 GmbH,,Paderborn,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.spectrum8.de,https://www.spectrum8.de,company,,https://suche.ausbildung.nrw/unternehmen/spectrum8-gmbh/3569?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/spectrum8-gmbh/3569?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/spectrum8-gmbh/3569?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:30.377021+00:00
MAD-2428066399,meine_ausbildung_ae,Cargoboard GmbH & Co. KG,,Paderborn,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.cargoboard.de,https://www.cargoboard.de,company,,https://suche.ausbildung.nrw/unternehmen/cargoboard-gmbh-co-kg/4473?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/cargoboard-gmbh-co-kg/4473?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/cargoboard-gmbh-co-kg/4473?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:31.167047+00:00
MAD-2428066929,meine_ausbildung_ae,Marcant Ag,,Bielefeld,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.marcant.net,https://www.marcant.net,company,,https://suche.ausbildung.nrw/unternehmen/marcant-ag/3511?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/marcant-ag/3511?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/marcant-ag/3511?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:31.580414+00:00
MAD-2428067428,meine_ausbildung_ae,Swoppen Systems GmbH,,Paderborn,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.swoppen.com,https://www.swoppen.com,company,,https://suche.ausbildung.nrw/unternehmen/swoppen-systems-gmbh/3632?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/swoppen-systems-gmbh/3632?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/swoppen-systems-gmbh/3632?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:32.004786+00:00
MAD-2428066485,meine_ausbildung_ae,esacom GmbH,,Salzkotten,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.esacom.de,https://www.esacom.de,company,,https://suche.ausbildung.nrw/unternehmen/esacom-gmbh/4308?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/esacom-gmbh/4308?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/esacom-gmbh/4308?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:32.427810+00:00
MAD-2428067513,meine_ausbildung_ae,WAGO Kontakttechnik GmbH (nach Schweizer Recht) & Co. KG,,Minden,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.wago.com,https://www.wago.com,company,,https://suche.ausbildung.nrw/unternehmen/wago-gmbh-co-kg/4450?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/wago-gmbh-co-kg/4450?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/wago-gmbh-co-kg/4450?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:32.848762+00:00
MAD-2428066506,meine_ausbildung_ae,shor.tcut Software Entwicklung,,Dörentrup,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://shor.tcut.de,https://shor.tcut.de,company,,https://suche.ausbildung.nrw/unternehmen/frank-moeller-shortcut-software-entwicklung/3346?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/frank-moeller-shortcut-software-entwicklung/3346?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/frank-moeller-shortcut-software-entwicklung/3346?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:33.252838+00:00
MAD-2428122967,meine_ausbildung_ae,Reiner Kartengeräte GmbH & Co. KG,,"78120, Furtwangen im Schwarzwald",,Fachinformatiker/Fachinformatikerin Fachrichtung: Anwendungsentwicklung,,,Fachinformatiker/Fachinformatikerin Fachrichtung: Anwendungsentwicklung,ae,,,https://www.reiner-sct.com,https://www.reiner-sct.com,company,,https://www.ihk-lehrstellenboerse-bw.de/nlsb/anzeige/20251212176553205972010330?lang=de%2F&utm_source=meine-ausbildung-in-deutschland,https://www.ihk-lehrstellenboerse-bw.de/nlsb/anzeige/20251212176553205972010330?lang=de%2F&utm_source=meine-ausbildung-in-deutschland,https://www.ihk-lehrstellenboerse-bw.de/nlsb/anzeige/20251212176553205972010330?lang=de%2F&utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:33.803368+00:00
MAD-2428066802,meine_ausbildung_ae,Hella GmbH & Co. KGaA,,Lippstadt,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.hella.com,https://www.hella.com,company,,https://suche.ausbildung.nrw/unternehmen/hella-corporate-center-gmbh/1783?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/hella-corporate-center-gmbh/1783?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/hella-corporate-center-gmbh/1783?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:34.884194+00:00
MAD-2428066336,meine_ausbildung_ae,BENTELER Steel/Tube GmbH,,Paderborn,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://benteler.de,https://benteler.de,company,,https://suche.ausbildung.nrw/unternehmen/benteler-gruppe/3840?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/benteler-gruppe/3840?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/benteler-gruppe/3840?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:35.276642+00:00
MAD-2428066409,meine_ausbildung_ae,Böllhoff Ausbildung und Perspektive GmbH,,Bielefeld,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.boellhoff.com,https://www.boellhoff.com,company,,https://suche.ausbildung.nrw/unternehmen/boellhoff-gesellschaft-fuer-ausbildung-und-perspektive-gmbh/4225?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/boellhoff-gesellschaft-fuer-ausbildung-und-perspektive-gmbh/4225?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/boellhoff-gesellschaft-fuer-ausbildung-und-perspektive-gmbh/4225?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:35.686810+00:00
MAD-2428066304,meine_ausbildung_ae,axis GmbH,,Bad Oeynhausen,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.system.ag,https://www.system.ag,company,,https://suche.ausbildung.nrw/unternehmen/axis-gmbh/3325?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/axis-gmbh/3325?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/axis-gmbh/3325?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:36.215844+00:00
MAD-2428067285,meine_ausbildung_ae,Ing.-Büro Reisewitz,,Bad Lippspringe,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.reisewitz.com,https://www.reisewitz.com,company,,https://suche.ausbildung.nrw/unternehmen/reisewitz-gmbh-co-kg/3259?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/reisewitz-gmbh-co-kg/3259?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/reisewitz-gmbh-co-kg/3259?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:36.646531+00:00
MAD-2428066882,meine_ausbildung_ae,Kuchenmeister GmbH,,Soest,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.kuchenmeister.de,https://www.kuchenmeister.de,company,,https://suche.ausbildung.nrw/unternehmen/kuchenmeister/4452?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/kuchenmeister/4452?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/kuchenmeister/4452?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:37.060616+00:00
MAD-2428067509,meine_ausbildung_ae,wabsolute GmbH,,Paderborn,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.wabsolute.de,https://www.wabsolute.de,company,,https://suche.ausbildung.nrw/unternehmen/wabsolute-gmbh/4574?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/wabsolute-gmbh/4574?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/wabsolute-gmbh/4574?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:37.445170+00:00
MAD-2428014042,meine_ausbildung_ae,TA Bildungszentrum,,Hameln,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.ta.de,https://www.ta.de,company,,https://ihk-boerse.de/unternehmen/ta-bildungszentrum-gmbh/2575?utm_source=meine-ausbildung-in-deutschland,https://ihk-boerse.de/unternehmen/ta-bildungszentrum-gmbh/2575?utm_source=meine-ausbildung-in-deutschland,https://ihk-boerse.de/unternehmen/ta-bildungszentrum-gmbh/2575?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:37.956225+00:00
MAD-2428066455,meine_ausbildung_ae,Dixeno GmbH,,Paderborn,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.dixeno.de,https://www.dixeno.de,company,,https://suche.ausbildung.nrw/unternehmen/dixeno-gmbh/4372?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/dixeno-gmbh/4372?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/dixeno-gmbh/4372?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:38.788515+00:00
MAD-2428066395,meine_ausbildung_ae,c-trace GmbH,,Bielefeld,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.c-trace.de,https://www.c-trace.de,company,,https://suche.ausbildung.nrw/unternehmen/ctrace-gmbh/3846?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/ctrace-gmbh/3846?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/ctrace-gmbh/3846?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:39.236937+00:00
MAD-2428066379,meine_ausbildung_ae,BREMER SE,,Paderborn,,Fachinformatiker/in - Anwendungsentwicklung,,,Fachinformatiker/in - Anwendungsentwicklung,ae,,,https://www.bremerbau.de,https://www.bremerbau.de,company,,https://suche.ausbildung.nrw/unternehmen/bremer-se/4188?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/bremer-se/4188?utm_source=meine-ausbildung-in-deutschland,https://suche.ausbildung.nrw/unternehmen/bremer-se/4188?utm_source=meine-ausbildung-in-deutschland,externe,,,,meine_ausbildung_de,,False,,40,2026-06-11T11:50:39.633068+00:00
